outcome_group,method,eps,n,answer_preserved_rate,correct_after_rate,confidence_delta,wrong_confidence_reduced_rate,correct_confidence_increased_rate,overcorrection_rate,semantic_drift_proxy_mean,gold_probability_delta
correct_mid,temperature_1.25,0.0,62,1.0,0.5806451612903226,-0.05249801416690869,0.41935483870967744,0.0,0.0,0.0033436669540122563,-0.03328560633275407
correct_mid,temperature_1.5,0.0,62,1.0,0.5806451612903226,-0.09646093316061688,0.41935483870967744,0.0,0.0,0.010574404290943775,-0.06348989461820576
correct_mid,temperature_2,0.0,62,1.0,0.5806451612903226,-0.16233625133748347,0.41935483870967744,0.0,0.0,0.027541375109583054,-0.11097574468616489
wrong_low,accessible_rho,0.05,126,0.9920634920634921,0.15873015873015872,-0.0013962995681318091,0.6746031746031746,0.12698412698412698,0.0,5.6580251445688745e-06,0.0006869004925028066
wrong_low,accessible_rho,0.1,126,0.9761904761904762,0.15873015873015872,-0.002902289669279856,0.7222222222222222,0.15079365079365079,0.0,1.975458962167418e-05,0.0015744564565198793
wrong_low,accessible_rho,0.2,126,0.9444444444444444,0.1746031746031746,-0.005655474825820794,0.7777777777777778,0.1349206349206349,0.0,7.680775220980651e-05,0.0031839771423242957
wrong_low,accessible_rho,0.4,126,0.8888888888888888,0.18253968253968253,-0.00996702086774287,0.8174603174603174,0.15079365079365079,0.0,0.00029768643066108125,0.006350919326012283
wrong_low,low_rho,0.05,126,0.9920634920634921,0.15873015873015872,-0.0004880976099959078,0.5952380952380952,0.12698412698412698,0.0,2.9663536724916524e-06,0.0006343500271510094
wrong_low,low_rho,0.1,126,0.9841269841269841,0.16666666666666666,-0.0008654844257370287,0.6587301587301587,0.1349206349206349,0.0,9.181079528377303e-06,0.0012262841710357908
wrong_low,low_rho,0.2,126,0.9761904761904762,0.16666666666666666,-0.0015875817425980432,0.6904761904761905,0.14285714285714285,0.0,3.222566851368924e-05,0.0023338837304560656
wrong_low,low_rho,0.4,126,0.9523809523809523,0.1746031746031746,-0.003181390609784618,0.7777777777777778,0.14285714285714285,0.0,0.0001314291067931184,0.0050244632920357635
wrong_low,projected_gradient,0.05,126,0.7619047619047619,0.1746031746031746,-0.013612397713710478,0.8412698412698413,0.15873015873015872,0.0,0.0010698257116143676,0.014185159805437081
wrong_low,projected_gradient,0.1,126,0.5873015873015873,0.23015873015873015,-0.00813056083102498,0.8412698412698413,0.15873015873015872,0.0,0.004190317501558826,0.02816004449525164
wrong_low,projected_gradient,0.2,126,0.4365079365079365,0.2857142857142857,0.027770997444381884,0.8412698412698413,0.15873015873015872,0.0,0.015565530735189787,0.05337606487879534
wrong_low,projected_gradient,0.4,126,0.3333333333333333,0.36507936507936506,0.09097613659789233,0.8412698412698413,0.15873015873015872,0.007936507936507936,0.04860005111690945,0.09155769296857172
wrong_low,random_activation,0.05,126,0.9841269841269841,0.15079365079365079,-7.171628238872296e-05,0.38095238095238093,0.06349206349206349,0.0,2.6509581596028563e-06,3.168506595457865e-06
wrong_low,random_activation,0.1,126,0.9761904761904762,0.15079365079365079,-0.00014077789287486597,0.4365079365079365,0.07142857142857142,0.0,8.781568594794946e-06,-3.9045060089892836e-05
wrong_low,random_activation,0.2,126,0.9603174603174603,0.14285714285714285,5.672690162583649e-05,0.4126984126984127,0.07142857142857142,0.0,3.1882524708147615e-05,-0.0002809772187361004
wrong_low,random_activation,0.4,126,0.9444444444444444,0.14285714285714285,0.0007205110656483549,0.4365079365079365,0.07142857142857142,0.0,0.0001253581301710768,-0.0002446069556964747
wrong_low,standard_delta_pca,0.05,126,1.0,0.15873015873015872,-0.00036395550850237823,0.4523809523809524,0.05555555555555555,0.0,2.4643043138092635e-06,2.734507958124244e-07
wrong_low,standard_delta_pca,0.1,126,0.9920634920634921,0.15873015873015872,-0.0006671339708995694,0.48412698412698413,0.07142857142857142,0.0,5.426618534105472e-06,4.0742862392167956e-05
wrong_low,standard_delta_pca,0.2,126,0.9761904761904762,0.15873015873015872,-0.001508763290885562,0.5476190476190477,0.047619047619047616,0.0,1.6734794043025528e-05,0.0003544120106848958
wrong_low,standard_delta_pca,0.4,126,0.9761904761904762,0.15873015873015872,-0.002735438305319582,0.5317460317460317,0.06349206349206349,0.0,6.635899719010617e-05,0.0006337462797406102
wrong_low,temperature_1.25,0.0,126,1.0,0.15873015873015872,-0.034703843876937146,0.8412698412698413,0.0,0.0,0.0016023500459264204,0.0031664103512162867
wrong_low,temperature_1.5,0.0,126,1.0,0.15873015873015872,-0.05949730554423205,0.8412698412698413,0.0,0.0,0.0048076347034150995,0.005371732986808014
wrong_low,temperature_2,0.0,126,1.0,0.15873015873015872,-0.09239093281569988,0.8412698412698413,0.0,0.0,0.01188492737684765,0.008390219260682563
wrong_mid,accessible_rho,0.05,2,1.0,0.5,0.0011678005881310405,0.0,0.5,0.0,1.340835755880491e-06,0.001092190155810635
wrong_mid,accessible_rho,0.1,2,1.0,0.5,0.0014649569785588623,0.0,0.5,0.0,2.49656178183206e-06,0.0013893465462384569
wrong_mid,accessible_rho,0.2,2,1.0,0.5,0.002649208336787501,0.0,0.5,0.0,1.0943892562319756e-05,0.002649208336787501
wrong_mid,accessible_rho,0.4,2,1.0,0.5,0.004998591546341746,0.0,0.5,0.0,4.123958726243962e-05,0.004998591546341746
wrong_mid,low_rho,0.05,2,1.0,0.5,-0.0007018284360056359,0.0,0.0,0.0,6.552560991084045e-07,-0.000701828436005747
wrong_mid,low_rho,0.1,2,1.0,0.5,2.780809158853259e-05,0.0,0.0,0.0,1.7713784711050694e-06,-9.058443442855335e-05
wrong_mid,low_rho,0.2,2,1.0,0.5,-0.00013714338373904678,0.0,0.0,0.0,5.47077101111729e-06,-0.00028784417849614385
wrong_mid,low_rho,0.4,2,1.0,0.5,0.00031253077731130396,0.0,0.5,0.0,1.8282673954756866e-05,0.00020462877258892176
wrong_mid,projected_gradient,0.05,2,1.0,0.5,0.022763212548859713,0.5,0.5,0.0,0.0009234412356941475,0.03584725647729137
wrong_mid,projected_gradient,0.1,2,1.0,0.5,0.044944178769409815,0.5,0.5,0.0,0.0036976092074234874,0.07142687496418598
wrong_mid,projected_gradient,0.2,2,1.0,0.5,0.08519078655718126,0.5,0.5,0.0,0.013890528434337236,0.13565501170386285
wrong_mid,projected_gradient,0.4,2,1.0,0.5,0.12993880953328163,0.5,0.5,0.0,0.04476320252547261,0.23714245056187
wrong_mid,random_activation,0.05,2,1.0,0.5,-0.00042775402815586894,0.0,0.0,0.0,8.330252758384531e-07,-0.00042775402815586894
wrong_mid,random_activation,0.1,2,1.0,0.5,-0.00036982114584560577,0.0,0.0,0.0,2.7338756806623028e-06,-0.00036982114584560577
wrong_mid,random_activation,0.2,2,1.0,0.5,-0.0012537208585899906,0.0,0.0,0.0,1.6079572088286906e-05,-0.0012537208585899906
wrong_mid,random_activation,0.4,2,1.0,0.5,-0.0037850021186709437,0.5,0.0,0.0,6.483222488370499e-05,-0.0005169728209367119
wrong_mid,standard_delta_pca,0.05,2,1.0,0.5,-0.0004453394610121064,0.0,0.0,0.0,9.446752413087222e-07,-0.0004884177980132298
wrong_mid,standard_delta_pca,0.1,2,1.0,0.5,-0.0014918647749947445,0.0,0.0,0.0,3.604845384057196e-06,-0.0015349431119958679
wrong_mid,standard_delta_pca,0.2,2,1.0,0.5,-0.002059898625798695,0.0,0.0,0.0,1.2634277539124374e-05,-0.002253087024126077
wrong_mid,standard_delta_pca,0.4,2,1.0,0.5,-0.0055003896849246114,0.0,0.0,0.0,5.454654721856417e-05,-0.005661253235304309
wrong_mid,temperature_1.25,0.0,2,1.0,0.5,-0.050203117347293325,0.5,0.0,0.0,0.0025397236785636573,-0.013446757358476114
wrong_mid,temperature_1.5,0.0,2,1.0,0.5,-0.08774800789200576,0.5,0.0,0.0,0.007893652201382446,-0.025829994054387073
wrong_mid,temperature_2,0.0,2,1.0,0.5,-0.13963338766460004,0.5,0.0,0.0,0.020292783946097036,-0.04662516749617296
