model,item_id,task_type,layer,method,eps,objective,correct_before,pred_before,pred_after,gold,answer_preserved,correct_after,confidence_before,confidence_after,same_answer_confidence_after,gold_probability_before,gold_probability_after,wrong_confidence_reduced,correct_confidence_increased,overcorrection,semantic_drift_proxy,p_after_A,p_after_B,p_after_C,p_after_D,outcome_group
Qwen/Qwen2.5-0.5B,0,math,12,random_activation,0.1,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.5367261143641926,0.5367261143641926,0.02590600965759402,0.02569831525013198,1,0,0,1.2329498902223946e-05,0.18404410597738216,0.02569831525013198,0.25353146440829327,0.5367261143641926,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,random_activation,0.2,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.531985802542563,0.531985802542563,0.02590600965759402,0.02547135027802424,1,0,0,5.1047161801135235e-05,0.18529132237148613,0.02547135027802424,0.25725152480792673,0.531985802542563,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,random_activation,0.4,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.523227077781134,0.523227077781134,0.02590600965759402,0.025051984675933173,1,0,0,0.00020186632853554012,0.1865623599635724,0.025051984675933173,0.26515857757936045,0.523227077781134,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,standard_delta_pca,0.05,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.5397867756793148,0.5397867756793148,0.02590600965759402,0.02625185627373982,1,0,0,2.0076709293107486e-06,0.1829372049724342,0.02625185627373982,0.25102416307451125,0.5397867756793148,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,standard_delta_pca,0.1,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.538649211376104,0.538649211376104,0.02590600965759402,0.026609067609245824,1,0,0,5.355034563013332e-06,0.1832661641870443,0.026609067609245824,0.2514755568276059,0.538649211376104,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,standard_delta_pca,0.2,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.5351589810872415,0.5351589810872415,0.02590600965759402,0.027275840954237893,1,0,0,3.0111462462179862e-05,0.18279130891537618,0.027275840954237893,0.25477386904314453,0.5351589810872415,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,standard_delta_pca,0.4,decrease_wrong_confidence,0,D,D,B,1,0,0.5410639478449963,0.5293486289906577,0.5293486289906577,0.02590600965759402,0.02871974165383495,1,0,0,0.00011125227902187987,0.18293799106847108,0.02871974165383495,0.2589936382870362,0.5293486289906577,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,temperature_1.25,0.0,temperature_rescale,0,D,D,B,1,0,0.5410639478449963,0.4884404173003032,0.4884404173003032,0.02590600965759402,0.04294702989061609,1,0,0,0.002141906347459534,0.205530099607013,0.04294702989061609,0.2630824532020678,0.4884404173003032,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,temperature_1.5,0.0,temperature_rescale,0,D,D,B,1,0,0.5410639478449963,0.45145152326100896,0.45145152326100896,0.02590600965759402,0.05952678219686945,1,0,0,0.006424257813177063,0.21944767737523488,0.05952678219686945,0.2695740171668867,0.45145152326100896,wrong_low
Qwen/Qwen2.5-0.5B,0,math,12,temperature_2,0.0,temperature_rescale,0,D,D,B,1,0,0.5410639478449963,0.4031846348837852,0.4031846348837852,0.02590600965759402,0.08822261694635411,1,0,0,0.015901527119682388,0.2347166361835372,0.08822261694635411,0.2738761119863234,0.4031846348837852,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,accessible_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5324451554117748,0.5324451554117748,0.20518415996029216,0.20527589380061023,0,0,0,4.1152955034617987e-07,0.5324451554117748,0.20527589380061023,0.20527589380061023,0.05700305698700473,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,accessible_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5332970813292254,0.5332970813292254,0.20518415996029216,0.20560434050047988,0,0,0,1.474652657627344e-06,0.5332970813292254,0.20560434050047988,0.20400431482874323,0.0570942633415514,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,accessible_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5302617152485654,0.5302617152485654,0.20518415996029216,0.20603749916847697,1,0,0,1.8999017915115787e-06,0.5302617152485654,0.20603749916847697,0.20603749916847697,0.05766328641448064,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,accessible_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5302550469758915,0.5302550469758915,0.20518415996029216,0.2076508599695295,1,0,0,5.050267470789909e-06,0.5302550469758915,0.2076508599695295,0.2044315317811108,0.05766256127346815,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,low_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.531338782779946,0.531338782779946,0.20518415996029216,0.2080752570082283,1,0,0,7.530375250391033e-06,0.531338782779946,0.2080752570082283,0.20325519887112325,0.057330761340702495,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,low_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5284933674837451,0.5284933674837451,0.20518415996029216,0.21186891448592776,1,0,0,3.5631339416849984e-05,0.5284933674837451,0.21186891448592776,0.2021667305141282,0.05747098751619899,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,low_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5268370477168911,0.5268370477168911,0.20518415996029216,0.21790927214907443,1,0,0,0.0001316761286199093,0.5268370477168911,0.21790927214907443,0.19840865013251396,0.05684503000152044,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,low_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5172157950266226,0.5172157950266226,0.20518415996029216,0.2313132114673714,1,0,0,0.0005135954650190593,0.5172157950266226,0.2313132114673714,0.1947852531691975,0.056685740336808406,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,projected_gradient,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5207601182994002,0.5207601182994002,0.20518415996029216,0.21040610786020042,1,0,0,6.609164501172524e-05,0.5207601182994002,0.21040610786020042,0.21040610786020042,0.05842766598019905,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,projected_gradient,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5045240446854913,0.5045240446854913,0.20518415996029216,0.2169930876932771,1,0,0,0.0003870071708096806,0.5045240446854913,0.2169930876932771,0.21869498557318276,0.05978788204804882,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,projected_gradient,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.47679964671983216,0.47679964671983216,0.20518415996029216,0.22877097062357726,1,0,0,0.0015492386407901853,0.47679964671983216,0.22877097062357726,0.23237358920205062,0.06205579345454002,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,projected_gradient,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.4225139970266355,0.4225139970266355,0.20518415996029216,0.25033125863172734,1,0,0,0.0060927452298343895,0.4225139970266355,0.25033125863172734,0.2603033223095139,0.0668514220321232,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,random_activation,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5322072159345164,0.5322072159345164,0.20518415996029216,0.20518415996029216,0,0,0,0.0,0.5322072159345164,0.20518415996029216,0.20518415996029216,0.057424464144899365,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,random_activation,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5313521219573736,0.5313521219573736,0.20518415996029216,0.20646118555747842,1,0,0,1.247093693485384e-06,0.5313521219573736,0.20646118555747842,0.2048544918646068,0.05733220062054122,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,random_activation,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5330583799949549,0.5330583799949549,0.20518415996029216,0.2055123129381183,0,0,0,1.2413621825388264e-06,0.5330583799949549,0.2055123129381183,0.2039130034305537,0.057516303636373105,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,random_activation,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5285467825824132,0.5285467825824132,0.20518415996029216,0.20860527313597463,1,0,0,1.0256416783894753e-05,0.5285467825824132,0.20860527313597463,0.20537114814290708,0.05747679613870516,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,standard_delta_pca,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5324451554117748,0.5324451554117748,0.20518415996029216,0.20527589380061023,0,0,0,4.1152955034617987e-07,0.5324451554117748,0.20527589380061023,0.20527589380061023,0.05700305698700473,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,standard_delta_pca,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5332970813292254,0.5332970813292254,0.20518415996029216,0.20560434050047988,0,0,0,1.474652657627344e-06,0.5332970813292254,0.20560434050047988,0.20400431482874323,0.0570942633415514,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,standard_delta_pca,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5302617152485654,0.5302617152485654,0.20518415996029216,0.20603749916847697,1,0,0,1.8999017915115787e-06,0.5302617152485654,0.20603749916847697,0.20603749916847697,0.05766328641448064,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,standard_delta_pca,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5322072159345164,0.5302550469758915,0.5302550469758915,0.20518415996029216,0.2076508599695295,1,0,0,5.050267470789909e-06,0.5302550469758915,0.2076508599695295,0.2044315317811108,0.05766256127346815,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,temperature_1.25,0.0,temperature_rescale,0,A,A,B,1,0,0.5322072159345164,0.4758675833472058,0.4758675833472058,0.20518415996029216,0.22199161908384396,1,0,0,0.0020610713806405983,0.4758675833472058,0.22199161908384396,0.22199161908384396,0.0801491784851063,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,temperature_1.5,0.0,temperature_rescale,0,A,A,B,1,0,0.5322072159345164,0.4374312731977133,0.4374312731977133,0.20518415996029216,0.23171378783896832,1,0,0,0.00593829765522149,0.4374312731977133,0.23171378783896832,0.23171378783896832,0.09914115112435004,wrong_low
Qwen/Qwen2.5-0.5B,0,math,23,temperature_2,0.0,temperature_rescale,0,A,A,B,1,0,0.5322072159345164,0.38905849131570897,0.38905849131570897,0.20518415996029216,0.241571910688381,1,0,0,0.013922103551458126,0.38905849131570897,0.241571910688381,0.241571910688381,0.12779768730752922,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,accessible_rho,0.05,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.3915568374776951,0.3915568374776951,0.02665006932234145,0.02685476261032936,1,0,0,5.415849508232031e-06,0.19459333776588236,0.02685476261032936,0.3869950621460932,0.3915568374776951,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,accessible_rho,0.1,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.3893175043888739,0.3877996992804458,0.02665006932234145,0.02712166126711409,1,0,0,2.5310422387304346e-05,0.19576113506356618,0.02712166126711409,0.3893175043888739,0.3877996992804458,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,accessible_rho,0.2,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.3927813292095638,0.3806967181517033,0.02665006932234145,0.027470062980025033,1,0,0,0.00010556722933969566,0.19905188965870788,0.027470062980025033,0.3927813292095638,0.3806967181517033,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,accessible_rho,0.4,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.4014354765644327,0.36694173107289657,0.02665006932234145,0.028185194279791645,1,0,0,0.0004109959930265316,0.20343759808287912,0.028185194279791645,0.4014354765644327,0.36694173107289657,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,low_rho,0.05,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.39401450094054213,0.39401450094054213,0.02665006932234145,0.026813023287242076,1,0,0,5.71812525182111e-07,0.1927789051442747,0.026813023287242076,0.3863935706279411,0.39401450094054213,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,low_rho,0.1,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.3945650273181224,0.3945650273181224,0.02665006932234145,0.026955576912501382,1,0,0,2.6512992887145717e-06,0.19154594690789217,0.026955576912501382,0.3869334488614841,0.3945650273181224,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,low_rho,0.2,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.39294138331051737,0.39294138331051737,0.02665006932234145,0.027161090391942876,1,0,0,1.4499223833205725e-05,0.19001403709205011,0.027161090391942876,0.3898834892054896,0.39294138331051737,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,low_rho,0.4,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.3935764341685451,0.3920420250664533,0.02665006932234145,0.02774155697781553,1,0,0,5.594757467237185e-05,0.18663998378718605,0.02774155697781553,0.3935764341685451,0.3920420250664533,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,projected_gradient,0.05,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.4305675381371763,0.33401902237587766,0.02665006932234145,0.027204582804681958,1,0,0,0.002028993043374158,0.2082088566822641,0.027204582804681958,0.4305675381371763,0.33401902237587766,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,projected_gradient,0.1,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.47394039893507595,0.2775289697257454,0.02665006932234145,0.027265245243445233,1,0,0,0.007888300024894563,0.2212653860957333,0.027265245243445233,0.47394039893507595,0.2775289697257454,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,projected_gradient,0.2,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.5501108053325,0.18426403874623212,0.02665006932234145,0.026236484288096704,1,0,0,0.028080137000244414,0.23938867163317112,0.026236484288096704,0.5501108053325,0.18426403874623212,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,projected_gradient,0.4,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.6589733657099955,0.07222206563816704,0.02665006932234145,0.02160045474470684,1,0,0,0.08116217572226868,0.2472041139071305,0.02160045474470684,0.6589733657099955,0.07222206563816704,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,random_activation,0.05,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.39375856526384434,0.39375856526384434,0.02665006932234145,0.02669114047573102,1,0,0,4.5549682424811844e-07,0.1934077090650864,0.02669114047573102,0.38614258519533834,0.39375856526384434,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,random_activation,0.1,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.39278538568786076,0.39278538568786076,0.02665006932234145,0.026833996783701648,1,0,0,1.95117114989773e-06,0.1936848048109435,0.026833996783701648,0.3866958127174941,0.39278538568786076,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,random_activation,0.2,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.39092363406739733,0.39092363406739733,0.02665006932234145,0.026916271214879762,1,0,0,7.488921326579963e-06,0.19427865250616805,0.026916271214879762,0.38788144221155485,0.39092363406739733,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,random_activation,0.4,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.39180838920112476,0.38573396315733566,0.02665006932234145,0.026977189274221394,1,0,0,4.241974320095751e-05,0.19548045836731825,0.026977189274221394,0.39180838920112476,0.38573396315733566,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,standard_delta_pca,0.05,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.3929994304099003,0.3929994304099003,0.02665006932234145,0.02705919605357609,1,0,0,2.288386216030161e-06,0.19303483455282178,0.02705919605357609,0.3869065389837018,0.3929994304099003,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,standard_delta_pca,0.1,decrease_wrong_confidence,0,D,D,B,1,0,0.3946914229279745,0.3922802729422497,0.3922802729422497,0.02665006932234145,0.027328061452596763,1,0,0,5.605613757634015e-06,0.1926815962729582,0.027328061452596763,0.3877100693321953,0.3922802729422497,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,standard_delta_pca,0.2,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.3905024931691254,0.388980068227261,0.02665006932234145,0.02795834164231757,1,0,0,2.63457609914774e-05,0.19255909696129608,0.02795834164231757,0.3905024931691254,0.388980068227261,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,standard_delta_pca,0.4,decrease_wrong_confidence,0,D,C,B,0,0,0.3946914229279745,0.3969628361417766,0.38175542870418094,0.02665006932234145,0.02932305053974616,1,0,0,0.00012829410372135457,0.19195868461429635,0.02932305053974616,0.3969628361417766,0.38175542870418094,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,temperature_1.25,0.0,temperature_rescale,0,D,D,B,1,0,0.3946914229279745,0.37570691672374,0.37570691672374,0.02665006932234145,0.04349123235148225,1,0,0,0.0014535678357059083,0.21207380749450108,0.04349123235148225,0.3687280434302766,0.37570691672374,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,temperature_1.5,0.0,temperature_rescale,0,D,D,B,1,0,0.3946914229279745,0.3608510121442409,0.3608510121442409,0.02665006932234145,0.059834963523278405,1,0,0,0.004529712919577452,0.22405748858668012,0.059834963523278405,0.3552565357458005,0.3608510121442409,wrong_low
Qwen/Qwen2.5-0.5B,1,math,12,temperature_2,0.0,temperature_rescale,0,D,D,B,1,0,0.3946914229279745,0.33925036194223956,0.33925036194223956,0.02665006932234145,0.08815372060440738,1,0,0,0.011745654187809138,0.23729794194449635,0.08815372060440738,0.3352979755088567,0.33925036194223956,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,accessible_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5411380972548376,0.5411380972548376,0.20837101991979493,0.21026360579494333,1,0,0,6.894993051519161e-06,0.5411380972548376,0.21026360579494333,0.17705970803493679,0.07153858891528218,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,accessible_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5411380972548376,0.5411380972548376,0.20837101991979493,0.21026360579494333,1,0,0,6.894993051519161e-06,0.5411380972548376,0.21026360579494333,0.17705970803493679,0.07153858891528218,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,accessible_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5430773676963506,0.5430773676963506,0.20837101991979493,0.20937497679086906,1,0,0,1.8060272993668713e-06,0.5430773676963506,0.20937497679086906,0.17631140738909795,0.07123624812368243,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,accessible_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5380034549105722,0.5380034549105722,0.20837101991979493,0.21233760446213393,1,0,0,2.3528173065758863e-05,0.5380034549105722,0.21233760446213393,0.1774147092043507,0.07224423142294321,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,low_rho,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5397916600909197,0.5397916600909197,0.20837101991979493,0.2130433679675837,1,0,0,1.8952102743440265e-05,0.5397916600909197,0.2130433679675837,0.17524469430797673,0.0719202776335198,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,low_rho,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5399280098538092,0.5399280098538092,0.20837101991979493,0.2147685240002512,1,0,0,3.116647068770113e-05,0.5399280098538092,0.2147685240002512,0.1739248510812751,0.07137861506466459,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,low_rho,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5357695057844208,0.5357695057844208,0.20837101991979493,0.2216038973551657,1,0,0,0.000133205939956395,0.5357695057844208,0.2216038973551657,0.17124221941912615,0.07138437744128723,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,low_rho,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5247443750482226,0.5247443750482226,0.20837101991979493,0.23652082034558639,1,0,0,0.0005828532714649619,0.5247443750482226,0.23652082034558639,0.1677183759822205,0.07101642862397053,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,projected_gradient,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5287254303099762,0.5287254303099762,0.20837101991979493,0.2152998616507748,1,0,0,0.00013021857439953383,0.5287254303099762,0.2152998616507748,0.18272261936740938,0.07325208867183958,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,projected_gradient,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.51343144687153,0.51343144687153,0.20837101991979493,0.22255605862428895,1,0,0,0.0004945891409766794,0.51343144687153,0.22255605862428895,0.18888087375494353,0.07513162074923757,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,projected_gradient,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.48639487822916794,0.48639487822916794,0.20837101991979493,0.23520519435893827,1,0,0,0.0017096238867648137,0.48639487822916794,0.23520519435893827,0.19961605582356007,0.0787838715883336,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,projected_gradient,0.4,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.4322495957909658,0.4322495957909658,0.20837101991979493,0.26013238888305823,1,0,0,0.006367946879153367,0.4322495957909658,0.26013238888305823,0.22250302331244118,0.08511499201353483,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,random_activation,0.05,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5400850498976939,0.5400850498976939,0.20837101991979493,0.20985443568566967,1,0,0,1.1610901058038464e-05,0.5400850498976939,0.20985443568566967,0.1781011463748756,0.07195936804176079,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,random_activation,0.1,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5397804063009624,0.5397804063009624,0.20837101991979493,0.20973606394016506,1,0,0,1.311574043564483e-05,0.5397804063009624,0.20973606394016506,0.17800068557925847,0.07248284417961409,wrong_low
Qwen/Qwen2.5-0.5B,1,math,23,random_activation,0.2,decrease_wrong_confidence,0,A,A,B,1,0,0.5447122863558361,0.5394737208893119,0.5394737208893119,0.20837101991979493,0.20961689883087878,1,0,0,1.5653124361565717e-05,0.5394737208893119,0.20961689883087878,0.17789955146454495,0.07300982881526437,wrong_low
