model,item_id,task_type,layer,route,rho,rank,objective,correct,confidence,outcome_group
Qwen/Qwen2.5-1.5B-Instruct,5,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,5,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,6,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,6,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,6,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,6,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,6,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,6,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,7,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,7,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,7,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,7,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,7,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,7,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,8,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,8,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,8,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,8,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,8,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,8,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,9,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,9,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,9,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,9,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,9,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,9,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,10,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,10,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,10,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,10,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,10,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,10,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,11,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,11,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,11,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,11,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,11,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,11,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,12,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,12,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,12,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,12,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,12,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,12,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,13,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,13,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,13,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,13,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,13,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,13,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,14,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,14,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,14,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,14,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,14,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,14,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,15,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,15,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,15,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,15,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,15,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,15,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,16,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,16,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,16,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,16,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,16,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,16,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,17,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,17,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,17,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,17,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,17,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,17,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,18,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,18,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,18,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,18,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,18,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,18,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,19,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,19,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,19,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,19,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,19,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,19,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,20,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,20,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,20,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,20,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,20,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,20,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,21,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,21,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,21,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,21,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,21,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,21,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,22,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,22,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,22,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,22,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,22,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,22,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,23,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,23,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,23,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,23,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,23,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,23,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,24,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,24,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,24,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,24,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,24,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,24,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,25,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,25,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,25,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,25,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,25,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,25,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,26,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,26,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,26,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,26,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,26,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,26,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,27,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,27,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,27,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,27,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,27,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,27,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,28,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,28,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,28,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,28,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,28,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,28,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,29,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,29,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,29,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,29,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,29,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,29,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,30,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,30,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,30,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,30,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,30,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,30,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,31,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,31,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,31,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,31,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,31,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,31,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,32,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,32,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,32,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,32,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,32,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,32,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,33,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,33,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,33,math,14,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,33,math,27,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,33,math,27,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,33,math,27,random,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,34,math,14,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,34,math,14,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,34,math,14,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,34,math,27,state_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,34,math,27,delta_pca,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,34,math,27,random,0.0,0,increase_correct_confidence,1,0.25,correct_unassigned
Qwen/Qwen2.5-1.5B-Instruct,35,math,14,state_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
Qwen/Qwen2.5-1.5B-Instruct,35,math,14,delta_pca,0.0,0,decrease_wrong_confidence,0,0.25,wrong_unassigned
