index,true_label,true_class,pred,correct,confidence,true_prob,entropy,varentropy,margin,loss,rho,v_total,v_access,v_inaccess,route_rank,hidden_norm,grad_entropy_norm,grad_loss_norm,projected_grad_entropy_norm,projected_grad_loss_norm
10,0,airplane,8,0,0.24834988273263459,0.19917238983881363,1.989678091680891,0.43665551555776155,0.04917749289382095,1.6135845486650706,0.8755787558938012,0.43665551555776144,0.3823262930662311,0.05432922249153033,2,2.74589204788208,0.4558832720433058,1.5724999081784472,0.27340091081616735,0.4141307083229364
11,9,truck,9,1,0.20994681878218094,0.20994681878218094,2.0925685688921707,0.32290464785082035,0.02269555631057532,1.5609010242306947,0.5037748619528292,0.32290464785082057,0.16267124439497405,0.16023340345584652,2,2.396984100341797,0.3982700779736941,1.3840306635283492,0.16858196658918273,0.13813753827154088
12,5,dog,6,0,0.22408658307155466,0.12177594951521428,2.0442562425993134,0.32187955996533374,0.05878973621800404,2.1055724020280855,0.9350182853510178,0.32187955996533274,0.30096327424832553,0.02091628571700721,2,2.849695920944214,0.42450225367953953,1.5824058197902158,0.1970199232930289,0.06088132663362491
13,7,horse,3,0,0.18044315945553424,0.14305748630343776,2.1830735210552756,0.18731340064442953,0.03738567315209648,1.9445087273814916,0.360018631286581,0.18731340064442947,0.06743631412164248,0.11987708652278699,2,2.1928369998931885,0.29364841239263906,1.6044367620427882,0.10810778808307518,0.09428467224946122
14,9,truck,8,0,0.2537623222731466,0.1678939511864625,1.983485952703491,0.3975959758126168,0.08260401692376668,1.7844227418343075,0.8090901665759468,0.3975959758126168,0.32169099430015624,0.07590498151246056,2,3.1788089275360107,0.433192374017886,1.4702304267003918,0.2457420708220373,0.022259381910366142
15,8,ship,8,1,0.20127259012251264,0.20127259012251264,2.0929562194766875,0.3005157555122246,0.022971899318807526,1.6030951199269547,0.6739404178620989,0.30051575551222504,0.2025297138440533,0.09798604166817174,2,2.574885845184326,0.37901702524461384,1.3996212163608366,0.20087970775554953,0.5395643015782289
16,5,dog,3,0,0.18460390434060514,0.14850168447946227,2.210152253722433,0.1703121025807568,0.03610221986114287,1.9071589775076752,0.2250910586259916,0.17031210258075696,0.03833573146672106,0.1319763711140359,2,1.992537498474121,0.27304162781867475,1.4340889968957222,0.08377251445639115,0.20355325314134312
17,7,horse,3,0,0.14157304783348643,0.1086652041653928,2.2571361821233378,0.08223910893675312,0.0008055004331820326,2.219483644974787,0.014978620308135017,0.08223910893675325,0.0012318283872429802,0.08100728054951027,2,1.9207217693328857,0.1565660294604496,1.7842116208855705,0.011383965962310567,0.24192784848730786
18,8,ship,8,1,0.24831162739396037,0.24831162739396037,1.929003030933596,0.5048380879790159,0.022668279696085175,1.3930707595581289,0.8826310725538783,0.5048380879790162,0.44558578305896823,0.05925230492004796,2,3.3900089263916016,0.5010734310271838,1.2333686012896385,0.2853372707863051,0.39804178934034845
19,6,frog,6,1,0.25066280275482616,0.25066280275482616,1.9306618209274131,0.43837733901178527,0.03513878425067993,1.383646658361129,0.919680488174631,0.43837733901178527,0.4031670851470544,0.03521025386473087,2,3.3477063179016113,0.45145615826974905,2.063483648574349,0.19074588864054629,0.6269212764299117
20,7,horse,7,1,0.1549414285710685,0.1549414285710685,2.216929456611864,0.13802282095092305,8.075949212202338e-05,1.8647081136642545,0.3490488327249293,0.13802282095092314,0.04817670454232164,0.08984611640860149,2,2.1108930110931396,0.23395605167284692,1.5784991375608028,0.09453980508776116,0.11695388594829464
21,0,airplane,0,1,0.3990829315726324,0.3990829315726324,1.8680139448641315,0.7960785619728086,0.245774303894091,0.918586035136828,0.7938724792469983,0.796078561972808,0.6319848616687384,0.16409370030406967,2,3.6043944358825684,0.8154019230701092,1.1498801518890656,0.3603017376206599,0.39599648802581405
22,4,deer,0,0,0.3659341168228408,0.0287386674909102,1.5383661195846317,0.8581969775437023,0.004235494773690174,3.54951176367507,0.9713762437929241,0.8581969775437043,0.8336321564808439,0.024564821062860398,2,5.062801361083984,0.5757466707261375,1.943294249458277,0.326766845387009,1.0073121798168663
23,9,truck,3,0,0.1618384607574079,0.06573290534573849,2.1808748542384646,0.17174850745880935,0.01764178643728123,2.7221556364703754,0.6534384588487524,0.1717485074588094,0.11222708002345788,0.05952142743535152,2,2.2395622730255127,0.2866327398879572,1.95606855697155,0.13998985884382056,0.608866884094703
24,5,dog,6,0,0.20119213105886075,0.11767445996865318,2.0338592566910827,0.34102628190319717,0.005364914856035685,2.1398332808819798,0.9452939491525468,0.3410262819031976,0.3223700807850834,0.018656201118114224,2,2.8504106998443604,0.36407263836347215,1.5237914180504761,0.17641330450503162,0.03342458263592282
25,2,bird,4,0,0.18311505455412397,0.17215822504083717,2.124929572863165,0.26222441688572184,0.010956829513286803,1.7593413120012404,0.9529447907068539,0.26222441688572196,0.2498853920673911,0.012339024818330852,2,2.4525251388549805,0.307373496664309,1.557626643010329,0.15162191407922604,0.29032385930175775
26,4,deer,6,0,0.21530777060732156,0.18112350449908624,2.0386143689659915,0.33057861058705174,0.03418426610823533,1.708576135109201,0.9453084509894994,0.33057861058705107,0.3124987543043062,0.01807985628274489,2,2.864276647567749,0.39405292844373657,1.5119344269935597,0.1883684635201409,0.28393396514762553
27,0,airplane,9,0,0.1892511375487469,0.0674496976604573,2.2032258254348527,0.19466471877284164,0.03125768481895369,2.696373178763069,0.19518867071377202,0.1946647187728417,0.03799634769214123,0.15666837108070047,2,1.9289344549179077,0.31691948360763095,1.9862615526826015,0.06683748216856235,0.7326831677332114
28,9,truck,1,0,0.14870041156515124,0.12372182991897743,2.2418971608976688,0.10556951120568159,0.0006013743076322964,2.0897195404649405,0.027625663170973924,0.10556951120568164,0.002916427757692518,0.10265308344798912,2,1.8980727195739746,0.19171719408213464,1.6814000432086083,0.017910892757738037,0.3477595110265235
29,6,frog,6,1,0.20370233595305656,0.20370233595305656,2.1082116887616498,0.2597783027777953,0.04137727022680929,1.5910954882007133,0.7538082310476831,0.2597783027777951,0.19582302288149916,0.06395527989629596,2,2.6101887226104736,0.44775931681144526,2.0908122132077183,0.1882842613337514,0.6860142385218494
30,6,frog,6,1,0.2081569357064349,0.2081569357064349,2.103263238528349,0.2656667496992503,0.046650545234848184,1.56946298518316,0.7700953831293,0.26566674969924986,0.20458873739435968,0.061078012304890184,2,2.6346240043640137,0.4585194187904956,2.0787206821836426,0.19246337252158321,0.6805243924171618
31,5,dog,4,0,0.22321885597563002,0.10827332027128683,1.9738529486537415,0.4106081696331838,0.012375574606009215,2.22309650554335,0.9345082879330212,0.4106081696331836,0.38371673761521796,0.026891432017965622,2,3.0825250148773193,0.385500431466529,1.5373766662066064,0.17208856082790067,0.04463183385840688
32,4,deer,3,0,0.15369292012074134,0.13923193164217665,2.207325370341019,0.16141792802883675,0.0010101811464142407,1.97161416340744,0.7601783196331895,0.16141792802883698,0.12270640928763242,0.038711518741204556,2,2.083009719848633,0.2571148746315713,1.4979217540864795,0.12162268947621457,0.32250697466795075
33,5,dog,6,0,0.19590526174438777,0.12820066956035325,2.1013389959153215,0.26565166188668765,0.046329890601673945,2.0541585117295393,0.9070580218249323,0.265651661886688,0.24096147092544498,0.024690190961243003,2,2.5280373096466064,0.37413647911286607,1.543088660533176,0.18544739194173548,0.047052007930121584
34,9,truck,8,0,0.24955819791805084,0.19644012590540355,2.0165381995812472,0.4513436051507538,0.05311807201264729,1.6273975968756258,0.8562654035313274,0.45134360515075356,0.3864699141956941,0.06487369095505946,2,3.013422727584839,0.5328019353774973,1.359878292594006,0.28522290769592584,0.016348548818306764
35,2,bird,6,0,0.1668441790020593,0.11626351189642094,2.1424735023015518,0.21381318835008153,0.005754940793526148,2.1518960099019515,0.788444918629176,0.2138131883500816,0.16857992189052476,0.04523326645955683,2,2.3604648113250732,0.32066987464698116,1.7720554893820228,0.1627910495490359,0.3424605080789054
36,4,deer,6,0,0.21599074729114082,0.20070200472908853,2.004901289985706,0.37057883625161725,0.015288742562052288,1.6059340345446862,0.9440883874628458,0.370578836251618,0.34985917594464805,0.020719660306969978,2,2.9555699825286865,0.3883757748897463,1.4618694777742336,0.18120756383058848,0.27098267660642766
37,1,automobile,9,0,0.2285613752819214,0.1596663872345418,2.0520698096473695,0.3677216398224886,0.055635306163085346,1.8346687203376784,0.595720259690399,0.36772163982248807,0.21905923076883196,0.1486624090536561,2,2.4179697036743164,0.42693386537979705,1.6484293881792387,0.19707206044976341,0.09305832388145184
38,9,truck,9,1,0.20494339341581722,0.20494339341581722,2.1473176222535497,0.2612353247729385,0.033031853952039864,1.5850214676534886,0.3611617974667197,0.2612353247729384,0.09434821945679674,0.1668871053161417,2,2.1733999252319336,0.3564093056335624,1.4187951883770418,0.12190399843783482,0.2183927072454217
39,5,dog,3,0,0.1571838466166827,0.11402278379312103,2.2499152888506004,0.09618379997226996,0.013310803695317758,2.171356992722163,0.0056464118339739815,0.09618379997227003,0.0005430933464000118,0.09564070662587001,2,1.8879868984222412,0.20252942760655956,1.4388441264861211,0.004829581503057678,0.33206833061686514
40,4,deer,8,0,0.19086772861968546,0.02877057939332542,2.0859210546371414,0.3228656268713762,0.0060907784373589735,3.548401962819746,0.7575531703763453,0.32286562687137665,0.24458787924195752,0.07827774762941914,2,2.1888556480407715,0.4010675884258225,1.8349495860119247,0.22005963934050346,0.7288277481718742
41,6,frog,6,1,0.20251811128251776,0.20251811128251776,2.107134493805458,0.2641309447222619,0.035794851308389,1.5969259580027348,0.7189656485504601,0.2641309447222624,0.1899010759744871,0.07422986874777529,2,2.6429758071899414,0.4546687853638971,2.0881039058402013,0.18556461463672524,0.6899570698168591
42,5,dog,6,0,0.16023380551286595,0.1306456960159129,2.1567264674367963,0.19954235209727644,0.004834084429392815,2.0352662304137663,0.8084425163971315,0.1995423520972764,0.16131852125732454,0.038223830839951844,2,2.3093318939208984,0.30328168008921746,1.4945396371576198,0.15871142631513785,0.06970438627396432
43,6,frog,6,1,0.23859132000186,0.23859132000186,1.9936590542388681,0.37354578385707393,0.05397895116129911,1.4330031488490342,0.9232430981264653,0.3735457838570745,0.3448735667802844,0.028672217076790074,2,3.0844130516052246,0.4456895416268195,2.0661469808435404,0.19682395387159618,0.6375550993414147
44,0,airplane,8,0,0.31543201484461225,0.27078970650594164,1.7486425023712735,0.6646205203103706,0.04464230833867061,1.3064127500920915,0.9324067348884173,0.6646205203103688,0.619696649282432,0.044923871027936824,2,4.260525226593018,0.5405193622965404,1.4745898729927673,0.3054630894703188,0.27638075749577706
45,9,truck,9,1,0.23571945179508816,0.23571945179508816,1.9310132701979807,0.489442453920999,0.0003295504133142002,1.445112944676557,0.7036195585397772,0.48944245392099966,0.34438128335851903,0.14506117056248063,2,2.9527690410614014,0.48590953368634504,1.2764563185972588,0.24055792658363961,0.01400749718019781
46,3,cat,6,0,0.19539099684733724,0.13171954754333498,2.0950448444131538,0.26530460270882356,0.04431048998410422,2.0270802564682198,0.9146421136547462,0.2653046027088237,0.24265876258393124,0.022645840124892486,2,2.644045114517212,0.3593511374351685,1.951179022746824,0.18095650677094266,0.08008114566166455
47,9,truck,8,0,0.32270540363464056,0.14686583532154718,1.8288359874889042,0.595028594495623,0.10317644592454767,1.9182357938412806,0.9040544214086366,0.5950285944956225,0.5379382317183342,0.057090362777288295,2,3.5053646564483643,0.529814928904271,1.4867916425751662,0.30211756471043866,0.09617035052167193
48,7,horse,6,0,0.26050017224639643,0.11065858129766783,1.848672125805504,0.5128753055178001,0.011504063613016036,2.2013056619660536,0.8940677210366751,0.5128753055177989,0.45854525558028697,0.05433004993751195,2,3.657209634780884,0.4444648704442723,1.589614104926999,0.17673994626210532,0.2308778925478164
49,6,frog,6,1,0.25162374220557987,0.25162374220557987,2.0014606092666036,0.36962072112157157,0.08359212490279186,1.379820393720895,0.9346170221699002,0.36962072112157157,0.34545381770693434,0.02416690341463723,2,3.0648844242095947,0.49728672200950114,2.0139806241438145,0.21338230958879165,0.6250808048145925
50,9,truck,0,0,0.2749708846026223,0.17575455654525687,1.921258757246795,0.55946486847194,0.041265926870318215,1.7386668223386417,0.9210272838683342,0.5594648684719403,0.515282408228466,0.044182460243474275,2,3.6259329319000244,0.5545421074279969,1.4767662541351858,0.31599790155732566,0.05192705773753612
51,8,ship,1,0,0.15575023308307168,0.1395016134371209,2.2100189568565023,0.12297162052440153,0.015775459523273583,1.9696791119301034,0.449240231666282,0.12297162052440189,0.05524379929276042,0.06772782123164146,2,2.2463603019714355,0.21084013558760567,1.5607079495783132,0.1011088005126376,0.6750463554775559
52,0,airplane,6,0,0.24198154112966094,0.010149586897668457,2.0134744887833964,0.3546295189325663,0.07307217255519646,4.590322274059695,0.9371118627415412,0.3546295189325658,0.3323275290700334,0.0223019898625324,2,2.9966979026794434,0.4667602228129955,2.3710635899607317,0.2061477723937168,1.1689465364351415
53,3,cat,6,0,0.23868284944988302,0.106003430551369,2.009062027497527,0.3630227026144513,0.06127386142298674,2.2442838217016026,0.9334888052232303,0.3630227026144514,0.3388776289324723,0.0241450736819791,2,3.0000791549682617,0.4549789354252515,2.038261522639041,0.20218694595659642,0.07702160625662018
54,8,ship,8,1,0.29967490571126204,0.29967490571126204,1.840094982618522,0.5944162513329457,0.07777580854383362,1.2050570395256726,0.9011284404095927,0.5944162513329463,0.5356453895177744,0.05877086181517188,2,3.1368582248687744,0.5291266333584508,1.1565422441859396,0.29661575756832353,0.34781920484117634
55,8,ship,8,1,0.34373032867420067,0.34373032867420067,1.7445472751695004,0.7665680422523701,0.06240475587253391,1.06789785731386,0.9784795246331996,0.766568042252371,0.7500711335821024,0.01649690867026854,2,3.6227948665618896,0.613462501676779,1.1296405966924679,0.34845454829800804,0.2900273748126958
56,7,horse,3,0,0.17613307608718626,0.12015605889042069,2.2039325840529527,0.1573921546055153,0.045243625098778134,2.1189638903522368,0.5589607059328289,0.15739215460551526,0.08797602984658774,0.06941612475892751,2,2.0782957077026367,0.26737625831453526,1.6898869838016746,0.12148348351219353,0.11333659973575844
57,7,horse,6,0,0.23152789113271646,0.13940470556086507,2.0671868702127525,0.30148900391613614,0.0921231855718514,1.9703740254086057,0.888466357539389,0.3014890039161361,0.267862837147548,0.033626166768588095,2,2.8126676082611084,0.48769943773552893,1.4944285491528504,0.21113288303677694,0.14205348334406487
58,4,deer,8,0,0.24098401884770848,0.022930721003280974,1.9771791128322829,0.4468861096603884,0.05434007365117119,3.775277738939811,0.830646783084874,0.44688610966038933,0.37120450939471666,0.07568160026567267,2,2.6970012187957764,0.4615824734383954,1.883811065491566,0.26058118738714675,0.8086328804817285
59,6,frog,3,0,0.17668363140765345,0.08751343859637804,2.238815343202918,0.1206666475265265,0.05432127259099752,2.4359629134527707,0.30975904184373443,0.12066664752652671,0.03737758512031254,0.08328906240621417,2,1.934869408607483,0.2528290804140842,2.509594913610467,0.08547153786263337,0.8666466814149715
60,7,horse,4,0,0.21805895846544374,0.10994132263152603,2.0008451225499937,0.38876153691771365,0.01982574561631792,2.207808486136942,0.950948827168866,0.3887615369177135,0.36969232758026543,0.019069209337448045,2,2.911214828491211,0.3704533806236585,1.6586135106947626,0.17077765451719584,0.18592181998279292
61,3,cat,6,0,0.24981435077784941,0.1162196950856156,2.0233805702860215,0.3518479712612619,0.09816665793466078,2.152272955935112,0.9222659276627516,0.3518479712612613,0.32449739561152435,0.027350575649736975,2,2.972402572631836,0.5168303892985062,2.0070816995796057,0.21915498298256206,0.059297113297034604
62,6,frog,6,1,0.20286409916499631,0.20286409916499631,2.1076231550019466,0.2563780821707352,0.04187444106369442,1.5952189863716568,0.7908445485012482,0.25637808217073477,0.20275520863993066,0.05362287353080411,2,2.6012115478515625,0.42974396084946553,2.1064538436398856,0.1890455545060855,0.6827633336584152
63,3,cat,9,0,0.174230612568325,0.11377197203630103,2.2152723096156715,0.15690920842830108,0.021379492237012215,2.1735590790455244,0.17236892027045575,0.1569092084283012,0.02704627083727817,0.12986293759102302,2,2.043708562850952,0.24831531193531692,2.032163352805747,0.06155858356110869,0.42461313011430396
64,6,frog,6,1,0.23600372380927215,0.23600372380927215,1.9159569583100298,0.46033425128681643,0.0014854981787612298,1.4439076952281638,0.91893368006656,0.46033425128681715,0.4230166475956795,0.03731760369113768,2,3.326537609100342,0.4165540082163989,2.1314087676361515,0.17580715114465872,0.6434446984026676
65,2,bird,6,0,0.23662111802508803,0.15361422500905414,1.981288447083562,0.3890872107387029,0.038571386948011904,1.8733108518206452,0.9386447681153721,0.38908721073870295,0.36521467470048674,0.023872536038216208,2,3.119673728942871,0.4309178065551761,1.746842534375434,0.19202016522284726,0.37833721038197243
66,1,automobile,1,1,0.16937941221425132,0.16937941221425132,2.1961424647849075,0.1782151270524498,0.016199555871867805,1.7756140377140268,0.5588154290346592,0.17821512705244996,0.09958936268428113,0.07862576436816883,2,1.9382039308547974,0.2873547142342791,1.5673847324302626,0.1410416846701844,0.059792477866218836
67,2,bird,0,0,0.511453490512993,0.3523602856263139,1.1038107112091986,0.64690639956296,0.15909320488667916,1.0431010881315113,0.9675118717712631,0.6469063995629755,0.625889621501983,0.021016778060992447,2,20.322647094726562,0.4579771714057164,1.3488465018855833,0.08260712108248325,0.6057971363243234
68,3,cat,6,0,0.22170471913729015,0.13224008208439658,2.068474274756147,0.29473138915972075,0.07978828122987444,2.023136204746659,0.9122757880288946,0.2947313891597202,0.26887631030253456,0.02585507885718563,2,2.7572569847106934,0.4370170717118496,1.9531145018469716,0.20036227701035114,0.05900025828041464
69,7,horse,9,0,0.23660440789762832,0.11194407136778398,2.0755486574129782,0.3767153350967109,0.04123511056676679,2.1897558951978056,0.38304349877615307,0.3767153350967109,0.14429835999807508,0.23241697509863582,2,2.3419318199157715,0.4354058208960663,1.7647470297099699,0.14885951325001454,0.4448639471596307
70,2,bird,3,0,0.1721121701792259,0.12037437801897476,2.2180548382609406,0.14084560509266492,0.048832986288947194,2.1171485759054436,0.5469505435813855,0.1408456050926648,0.07703558026648218,0.06381002482618263,2,2.039369821548462,0.2559739006324102,1.7107493640971834,0.11614875287419228,0.30556460065764596
71,6,frog,6,1,0.25979678121967603,0.25979678121967603,1.8901694350672125,0.4771884310413509,0.0302129507115928,1.3478555642770604,0.9088969052026254,0.47718843104135034,0.4337150881719798,0.043473342869370546,2,3.5063438415527344,0.45839672495330397,2.054452363302439,0.18769526181434498,0.6196147029885204
72,8,ship,1,0,0.18910346497031563,0.12112248057494916,2.1630066345478496,0.22562019409649212,0.011635918512477195,2.1109530091943522,0.2773644103642043,0.2256201940964918,0.06257901210183077,0.16304118199466106,2,2.3159191608428955,0.30453527562111254,1.6121638012721993,0.09605720568189272,0.6806273800231423
73,8,ship,8,1,0.27419508068131193,0.27419508068131193,1.9462655610036643,0.5557252525912448,0.02145702452596998,1.2939154526373526,0.9849918366999767,0.5557252525912446,0.5473848372504085,0.008340415340836072,2,3.30220365524292,0.5743592521342238,1.246263771036646,0.3346227332748154,0.3996010882439266
74,0,airplane,9,0,0.2195220366803271,0.11995962797770025,2.1378426009815765,0.2659214514481682,0.07219714893603979,2.1206000263257088,0.46667055180360906,0.26592145144816814,0.12409771048373326,0.1418237409644349,2,2.458566188812256,0.3807177305320502,1.8100295160860445,0.15486446777561605,0.5864581666005481
75,2,bird,4,0,0.2130594280228837,0.17272269374580818,2.012736967811619,0.37373153270424797,0.016500380417945715,1.7560678968700587,0.9541888169270507,0.37373153270424836,0.3566104490394001,0.01712108366484827,2,2.902660608291626,0.36507295027439907,1.6316884499385258,0.17135854077750967,0.3375160283663321
76,9,truck,9,1,0.18088700224421322,0.18088700224421322,2.210755578148765,0.16188414310134516,0.040849825949927476,1.7098827396641203,0.3595255717859414,0.16188414310134513,0.058201489111588275,0.10368265398975686,2,1.8735604286193848,0.284217018587852,1.4786379668098062,0.10417496714888733,0.25429476806224244
77,3,cat,3,1,0.16272776472461217,0.16272776472461217,2.248465611511214,0.10325988535340991,0.035871423900573574,1.81567662950294,0.11403313669537686,0.10325988535340999,0.011775048621654344,0.09148483673175564,2,1.8809500932693481,0.20343452978852555,1.866253788039907,0.048442841552148744,0.2913020336684199
78,3,cat,6,0,0.22542276472382466,0.14139740586011568,2.0777093298683407,0.29086747823430487,0.08402535886370899,1.9561808717974638,0.8831838497386049,0.29086747823430525,0.2568894591907336,0.03397801904357167,2,2.7309458255767822,0.47299721204140643,1.925107542978613,0.20756884368388495,0.04654086673140306
79,8,ship,0,0,0.3027435635417452,0.3022603456670096,1.7835656518383747,0.7133088121979917,0.0004832178747355975,1.1964665612326326,0.9795422577955415,0.7133088121979908,0.6987161244058758,0.014592687792114978,2,4.0674614906311035,0.599096159183704,1.1954088157228682,0.3417199854493889,0.3121152217406567
80,8,ship,8,1,0.2429828364305837,0.2429828364305837,1.945858451910477,0.47411811672464865,0.03083476025727025,1.4147644701090505,0.7871924940672965,0.4741181167246486,0.37322222278696576,0.10089589393768283,2,2.7495675086975098,0.47439111834507003,1.2542432171863134,0.2543104952710335,0.4250264984926485
81,1,automobile,3,0,0.18382421460707504,0.12129507983594366,2.1586192910971054,0.2116633302466552,0.0360481984861912,2.1095290258008443,0.49258013424184666,0.21166333024665504,0.10426115162697366,0.10740217861968138,2,2.331840753555298,0.34659996016786626,1.6838032190546948,0.13577455479012837,0.430822597835042
82,1,automobile,1,1,0.1396740770988127,0.1396740770988127,2.2483790428813952,0.08156624308415962,0.003151387130389649,1.9684435911489084,0.27039708026802844,0.08156624308415977,0.02205527397838907,0.0595109691057707,2,2.197600841522217,0.14694998049611366,1.652056306905749,0.02786627754206666,0.1923346215369943
83,7,horse,9,0,0.19620583860477211,0.08905970673421074,2.0822217480136795,0.3073115404962987,0.018811200537526163,2.4184482719952967,0.7250565327365316,0.30731154049629844,0.22281824002216838,0.08449330047413006,2,2.5401854515075684,0.38400893240155154,1.9189153075343217,0.21043637527811998,0.5260637603197775
84,2,bird,9,0,0.19266639673895333,0.06273664526803062,2.120381408524904,0.2725768945557592,0.021842846025767998,2.7688095480344277,0.7066354112572275,0.2725768945557596,0.19261248598362712,0.0799644085721325,2,2.4064812660217285,0.3726256441862613,1.8526853454616983,0.20062231665403532,0.511932823980518
85,5,dog,8,0,0.29576783932313,0.02277632084613118,1.9135479371070108,0.5870142829118152,0.09241728161469917,3.782033842078436,0.8789711254825893,0.5870142829118156,0.5159686049253536,0.071045677986462,2,4.492591857910156,0.5914759033971321,1.7864006938963153,0.32068968057516445,0.7441442767755928
86,2,bird,0,0,0.16738402533353833,0.12268166749999164,2.234138231797996,0.11549181798951882,0.03113825498204703,2.0981623475559497,0.952013243634898,0.11549181798951874,0.109949740257493,0.005542077732025738,2,2.1432182788848877,0.2897704769352556,1.589443325000738,0.1447775072239334,0.4052376396295118
87,7,horse,0,0,0.28212876894082944,0.048834931698035516,1.8777483254190261,0.6057301498487725,0.016932989676769372,3.019309408710981,0.9685380398140236,0.6057301498487716,0.5866726919907841,0.019057457857987514,2,3.7539591789245605,0.5688703506105833,2.176351817926344,0.3274822670535412,0.6932436622623197
88,8,ship,9,0,0.20477770571575643,0.14046507896903396,2.1505335937605654,0.2375658771999924,0.05444315577262074,1.9627963693646788,0.5019196118101109,0.23756587719999214,0.11923897286354854,0.1183269043364436,2,2.164083480834961,0.3501355251970732,1.4966107376990396,0.1523534789068213,0.61249746982402
89,9,truck,9,1,0.18797700837103,0.18797700837103,2.1502817033840387,0.2404473542454317,0.03470056186902509,1.6714356195297175,0.649133960795,0.24044735424543157,0.15608254342401545,0.08436481082141611,2,2.1290204524993896,0.3512008990624026,1.4336411017000052,0.17868635751850293,0.15238035581213094
90,0,airplane,8,0,0.2765693834756734,0.20429701290887264,1.8976693968398772,0.5328012965689332,0.07227237056680075,1.588180398367395,0.8723843719022827,0.5328012965689339,0.46480752445601126,0.06799377211292268,2,2.982828378677368,0.4906717736502963,1.5913561444040594,0.2823233412040729,0.3611507681353583
91,3,cat,6,0,0.23988377794695212,0.11761621883280624,2.032256282859388,0.3366086546024523,0.08327631446686287,2.1403283377820927,0.9296441678106202,0.33660865460245276,0.3129262725857497,0.023682382016703085,2,2.923496961593628,0.47749089598165617,2.000478600754003,0.20993397464199046,0.06280277945108081
92,8,ship,0,0,0.41313993354647566,0.3453212289514177,1.4737160708229056,0.9473050059596861,0.06781870459505795,1.063280196744113,0.9708102693643423,0.9473050059596875,0.9196534280059141,0.027651577953773376,2,5.499277114868164,0.610166464411096,1.2365642912237713,0.32432924045657013,0.20642817835819252
93,6,frog,1,0,0.1739052827208753,0.035211017913583095,2.2172122492163564,0.15264346599066975,0.021314589424853092,3.3463962364465436,0.1759488437939208,0.1526434659906698,0.026857441353755025,0.12578602463691477,2,2.0962002277374268,0.24694518678249053,2.740359254957598,0.06273834248116668,1.047034993439996
